area,content,TAB,TXT,IMG,HDR,TABs,TXTs,IMGs,HDRs,TAB_N,TXT_N,IMG_N,HDR_N,H_line,V_line,Form,Manuscript,Gallery,Front,long_l,short_l,Category_ID,Category,FILE,PAGE,TRUE
8702320,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,2249,1665,5,Gallery,CTX198001852,1,LINE_T
9024510,0.04,0,1,0,0,False,True,False,False,0,4,0,0,True,False,False,False,False,False,723,570,6,Figure-text,CTX198001858,1,LINE_T
8867650,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,2029,1766,5,Gallery,CTX198002297,1,DRAW_L
8804400,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,954,386,5,Gallery,CTX198004861,2,LINE_T
8771510,0.74,0,0.06,0.94,0,False,True,True,False,0,5,2,0,True,True,False,False,True,False,1461,476,5,Gallery,CTX198004861,22,LINE_T
8771510,0.2,0,1,0,0,False,True,False,False,0,19,0,0,True,False,False,False,False,False,1371,1035,4,Text-body,CTX198004861,25,TEXT_T
8804400,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,482,642,2,Form-figure,CTX198004861,44,DRAW
8933914,0.02,0,1,0,0,False,True,False,False,0,3,0,0,True,True,False,False,False,False,2678,8463,5,Gallery,CTX198004861,67,PHOTO
8865948,0.79,0,0,1,0,False,False,True,False,0,0,1,0,False,True,False,False,True,False,3715,734,5,Gallery,CTX198005244,1,TEXT_HW
8775669,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,1856,1522,5,Gallery,CTX198005657,1,DRAW_L
9097880,0.38,0,0.36,0.64,0,False,True,True,False,0,12,1,0,True,False,False,False,False,False,1668,951,5,Gallery,CTX198100335,1,LINE_T
8814520,0.19,0,0.2,0.8,0,False,True,True,False,0,4,1,0,False,False,False,False,False,False,712,423,5,Gallery,CTX198100806,2,TEXT_T
8844880,0.48,0,1,0,0,False,True,False,False,0,5,0,0,True,True,False,False,False,False,1473,507,4,Text-body,CTX198100806,4,TEXT_T
8834760,0.15,0,0.96,0,0.04,False,True,False,True,0,9,0,1,True,True,False,False,False,False,1449,357,4,Text-body,CTX198100806,9,TEXT_T
8844880,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,665,131,2,Form-figure,CTX198100806,17,LINE_T
8844880,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,687,170,2,Form-figure,CTX198100806,20,LINE_T
8923730,0.79,0,0,1,0,False,True,True,False,0,1,1,0,True,True,False,False,True,False,1978,11012,5,Gallery,CTX198100806,21,PHOTO_L
8944098,1.08,0,0.01,0.99,0,False,True,True,False,0,2,3,0,True,True,False,False,True,False,1908,13622,5,Gallery,CTX198100806,22,PHOTO_L
9004270,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,4318,2768,5,Gallery,CTX198100806,46,DRAW
7518441,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,45,18,11,Empty-text,CTX198100806,47,LINE_T
7487964,0.01,0,0,1,0,False,False,True,False,0,0,1,0,False,False,False,False,False,False,34,16,11,Empty-text,CTX198100806,49,LINE_T
7514739,0.09,0,0.16,0.84,0,False,True,True,False,0,1,2,0,False,False,False,False,False,False,10,6,11,Empty-text,CTX198100806,51,LINE_T
8780025,1.12,0,0.01,0.99,0,False,True,True,False,0,1,3,0,True,True,False,False,True,False,3040,913,5,Gallery,CTX198101648,31,TEXT_T
8772500,0.1,0,1,0,0,False,True,False,False,0,9,0,0,True,True,False,False,False,False,4247,1090,6,Figure-text,CTX198101648,32,TEXT_T
8610648,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1622,2389,5,Gallery,CTX198101648,65,DRAW
8837244,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,1187,413,5,Gallery,CTX198102048,1,TEXT_HW
8702320,0.09,0,0.81,0.19,0,False,True,True,False,0,5,1,0,True,False,False,False,False,False,486,254,6,Figure-text,CTX198102153,1,PHOTO_L
8702320,0.13,0,0.98,0,0.02,False,True,False,True,0,11,0,2,True,True,False,False,False,False,738,2903,4,Text-body,CTX198102158,51,PHOTO
6848478,0.17,0,0.99,0,0.01,False,True,False,True,0,9,0,1,False,False,False,False,False,False,757,364,4,Text-body,CTX198102158,55,LINE_T
8559210,0.29,0,0.41,0.59,0,False,True,True,False,0,10,1,0,True,False,False,False,False,False,804,919,5,Gallery,CTX198104469,9,TEXT_T
8549442,0.15,0,0.19,0.81,0,False,True,True,False,0,5,1,0,True,True,False,False,False,False,621,606,5,Gallery,CTX198104469,11,TEXT_T
8568978,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,83,92,11,Empty-text,CTX198104469,14,LINE_T
9241980,1.04,0,0,1,0,False,False,True,False,0,0,3,0,True,True,False,False,True,False,2183,10111,5,Gallery,CTX198104469,25,PHOTO_L
9014390,0.28,0,0.31,0.69,0,False,True,True,False,0,3,1,0,True,False,False,False,False,False,793,471,5,Gallery,CTX198104506,1,DRAW
8618848,0.27,0,0.54,0.46,0,False,True,True,False,0,5,1,0,True,True,False,False,False,False,3086,6928,5,Gallery,CTX198104561,1,PHOTO
9110530,0.63,0,0.59,0.41,0,False,True,True,False,0,4,1,0,True,True,False,False,False,False,5888,1336,5,Gallery,CTX198203847,1,DRAW
8994150,0.38,0,0.24,0.76,0,False,True,True,False,0,3,1,0,True,False,False,False,False,False,1342,1083,5,Gallery,CTX198203929,1,DRAW
9024510,0.17,0,0.08,0.92,0,False,True,True,False,0,3,1,0,False,False,False,False,False,False,405,224,10,Neither,CTX198303111,1,TEXT
8795373,0.46,0,0.02,0.98,0,False,True,True,False,0,1,1,0,False,False,False,False,False,False,1030,363,5,Gallery,CTX198303113,1,TEXT
9014390,0.63,0,0.01,0.99,0,False,True,True,False,0,1,1,0,False,False,False,False,True,False,469,273,5,Gallery,CTX198303129,1,TEXT
8599892,0.32,0,0.14,0.86,0,False,True,True,False,0,2,1,0,True,False,False,False,False,False,415,265,5,Gallery,CTX198303267,1,DRAW
8879115,0.2,0,0.24,0.76,0,False,True,True,False,0,5,1,0,True,False,False,False,False,False,979,638,5,Gallery,CTX198304093,1,DRAW_L
8568400,0.43,0,0.09,0.91,0,False,True,True,False,0,4,1,0,True,False,False,False,False,False,2785,4715,5,Gallery,CTX198502557,1,PHOTO
9135048,0.97,0,0.28,0.72,0,False,True,True,False,0,19,2,0,True,False,False,False,True,False,1390,511,5,Gallery,CTX198601677,1,TEXT
8879115,0.38,0,0.15,0.85,0,False,True,True,False,0,3,1,0,True,False,False,False,False,False,3929,1042,5,Gallery,CTX198602380,1,TEXT
8994150,0.58,0,0.39,0.61,0,False,True,True,False,0,2,1,0,True,True,False,False,False,False,2592,3416,5,Gallery,CTX198603079,1,DRAW
8814057,0.75,0,0.06,0.94,0,False,True,True,False,0,1,2,0,True,True,False,False,True,False,5499,4247,5,Gallery,CTX198604464,1,DRAW
193184932,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,70146,43089,5,Gallery,CTX198700241,1,DRAW
2316466,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1098,2073,5,Gallery,CTX198700252,1,DRAW
8908671,0.2,0,0.04,0.96,0,False,True,True,False,0,2,1,0,False,False,False,False,False,False,1428,2128,5,Gallery,CTX198700254,1,DRAW
8652519,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,1374,1595,5,Gallery,CTX198700276,1,DRAW
11125671,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1412,26220,5,Gallery,CTX198700282,1,DRAW
9081582,0.58,0,0.23,0.76,0,False,True,True,True,0,3,2,1,True,False,False,False,False,False,868,546,6,Figure-text,CTX198702729,1,TEXT
8817540,0.12,0,0,1,0,False,False,True,False,0,0,1,0,False,False,False,False,False,False,325,433,9,Mixed,CTX198702996,1,TEXT
8827392,0.41,0,0.68,0.3,0.02,False,True,True,True,0,4,1,3,False,True,False,False,False,False,3295,4284,5,Gallery,CTX198703003,1,TEXT
8827392,0.85,0,0.17,0.83,0,False,True,True,False,0,13,2,0,True,False,False,False,True,False,1545,784,5,Gallery,CTX198703301,1,TEXT
8869263,0.77,0,0.23,0.77,0,False,True,True,False,0,1,2,0,True,False,False,False,True,False,1573,683,5,Gallery,CTX198704108,1,TEXT
8908160,0.76,0,0.01,0.99,0,False,True,True,False,0,1,1,0,True,True,False,False,True,False,310,21826,5,Gallery,CTX198800028,1,TEXT
8816400,0.72,0,0.03,0.97,0,False,True,True,False,0,1,1,0,True,True,False,False,True,False,6073,3965,5,Gallery,CTX198800029,1,TEXT
8807688,0.44,0,0.38,0.61,0.01,False,True,True,True,0,14,2,1,True,False,False,False,False,False,1311,1023,5,Gallery,CTX198800721,1,TEXT
8794289,0.06,0,1,0,0,False,True,False,False,0,3,0,0,True,False,False,False,False,False,447,318,1,Form,CTX198800989,1,TEXT
8775669,0.63,0,0.13,0.87,0,False,True,True,True,0,3,2,2,True,False,False,False,True,False,499,449,5,Gallery,CTX198801011,1,TEXT
8755965,0.26,0,0.28,0.72,0,False,True,True,False,0,3,1,0,False,False,False,False,False,False,419,407,10,Neither,CTX198801044,1,TEXT
8765817,0.1,0,1,0,0,False,True,False,False,0,4,0,0,True,False,False,False,False,False,709,505,6,Figure-text,CTX198801047,1,TEXT
9040846,1.02,0,0.31,0.68,0,False,True,True,True,0,3,2,3,True,False,False,False,True,False,1235,1507,5,Gallery,CTX198801332,1,TEXT
8746113,0.09,0,1,0,0,False,True,False,False,0,8,0,0,True,True,False,False,False,False,2267,1527,6,Figure-text,CTX198801404,1,DRAW_L
9061214,0.93,0,0.24,0.75,0,False,True,True,True,0,4,2,1,True,True,False,False,True,False,1091,952,5,Gallery,CTX198801502,1,TEXT
9071398,0.45,0,0.33,0.66,0.01,False,True,True,True,0,4,1,1,True,True,False,False,False,False,747,872,5,Gallery,CTX198801509,1,TEXT
9061214,0.19,0,0.98,0,0.02,False,True,False,True,0,4,0,1,True,False,False,False,False,False,717,691,4,Text-body,CTX198801548,1,TEXT
9051030,0.58,0,0.3,0.7,0,False,True,True,False,0,5,1,0,True,False,False,False,False,False,765,740,6,Figure-text,CTX198801565,1,TEXT
9051030,0.05,0,1,0,0,False,True,False,False,0,2,0,0,True,False,False,False,False,False,375,274,1,Form,CTX198801583,1,TEXT
9081582,0.21,0,0.96,0,0.04,False,True,False,True,0,4,0,1,True,False,False,False,False,False,850,959,4,Text-body,CTX198801624,1,TEXT
9124864,0.87,0,0.19,0.81,0,False,True,True,False,0,4,2,0,True,False,False,False,True,False,1068,690,5,Gallery,CTX198801644A,1,TEXT
9061214,0.18,0,1,0,0,False,True,False,False,0,6,0,0,True,False,False,False,False,False,683,682,6,Figure-text,CTX198801661,1,TEXT
8462552,0.16,0,1,0,0,False,True,False,False,0,19,0,0,True,False,False,False,False,False,479,339,1,Form,CTX198901592,6,TEXT_T
8482728,0.2,0,1,0,0,False,True,False,False,0,22,0,0,True,False,False,False,False,False,754,592,4,Text-body,CTX198901592,19,TEXT_T
8462552,0.17,0,1,0,0,False,True,False,False,0,15,0,0,True,True,False,False,False,False,772,628,6,Figure-text,CTX198901592,31,TEXT_T
8482728,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,517,283,5,Gallery,CTX198901592,33,LINE_T
8508850,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,911,371,2,Form-figure,CTX198901592,152,TEXT_T
8504742,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,898,334,2,Form-figure,CTX198901592,164,TEXT_T
8504742,0.06,0,1,0,0,False,True,False,False,0,8,0,0,False,False,False,False,False,False,390,253,4,Text-body,CTX198901592,174,TEXT_T
8429300,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,93,206,3,Table,CTX198901592,209,DRAW
8417175,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,1680,654,5,Gallery,CTX198901592,210,DRAW
8429300,0.37,0,0.8,0.2,0,False,True,True,False,0,4,1,0,True,True,False,False,False,False,3526,2363,6,Figure-text,CTX198901592,226,DRAW
8456646,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,570,281,5,Gallery,CTX198901592,237,DRAW
8456646,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,1004,402,5,Gallery,CTX198901592,246,DRAW
8456646,0.7,0,0,1,0,False,False,True,True,0,0,2,1,True,False,False,False,True,False,1420,1673,5,Gallery,CTX198901592,260,DRAW
9145232,0.38,0,0.07,0.93,0,False,True,True,False,0,1,2,0,False,True,False,False,False,False,2575,6990,5,Gallery,CTX198901592,267,PHOTO
9091766,0.37,0,0.08,0.92,0,False,True,True,False,0,1,2,0,False,True,False,False,False,False,2410,5869,5,Gallery,CTX198901592,269,PHOTO
9135048,0.39,0,0.12,0.88,0,False,True,True,False,0,2,2,0,False,True,False,False,False,False,3077,6592,5,Gallery,CTX198901592,277,PHOTO
9124864,0.39,0,0.07,0.93,0,False,True,True,False,0,1,2,0,False,True,False,False,False,False,3189,7189,5,Gallery,CTX198901592,283,PHOTO
9145232,0.4,0,0.07,0.93,0,False,True,True,False,0,1,2,0,False,True,False,False,False,False,2535,7778,5,Gallery,CTX198901592,296,PHOTO
9231796,0.43,0,0.05,0.95,0,False,True,True,False,0,1,2,0,False,True,False,False,False,False,2441,7051,5,Gallery,CTX198901592,304,PHOTO
9051030,0.33,0,0.06,0.94,0,False,True,True,False,0,1,2,0,False,True,False,False,False,False,1960,6049,5,Gallery,CTX198901592,319,PHOTO
9051030,0.38,0,0,1,0,False,False,True,False,0,0,2,0,False,True,False,False,False,False,2312,6236,5,Gallery,CTX198901592,322,PHOTO
9040846,0.21,0,0,1,0,False,False,True,False,0,0,1,0,False,True,False,False,False,False,1861,3687,5,Gallery,CTX198901592,323,PHOTO
8486678,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,302,99,5,Gallery,CTX198901592,327,LINE_T
8467174,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,331,112,5,Gallery,CTX198901592,339,LINE_T
8765388,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,414,206,5,Gallery,CTX198901592,344,LINE_T
8476926,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,474,122,5,Gallery,CTX198901592,348,LINE_T
8705616,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,395,245,5,Gallery,CTX198901592,352,LINE_T
8476926,0.08,0,1,0,0,False,True,False,False,0,2,0,0,False,True,False,False,False,False,256,29,4,Text-body,CTX198901592,359,LINE_T
8434530,0.76,0,0,1,0,False,False,True,False,0,0,1,0,False,False,False,False,True,False,1567,1600,5,Gallery,CTX198901592,362,DRAW
8434530,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,1378,1797,5,Gallery,CTX198901592,369,DRAW
8462298,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,2345,2071,5,Gallery,CTX198901592,382,DRAW
8474488,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,1757,2323,5,Gallery,CTX198901592,385,DRAW
8589700,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,1812,1061,5,Gallery,CTX198901592,391,TEXT_T
8563446,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,619,500,2,Form-figure,CTX198901592,433,TEXT_T
8589700,0.04,0,1,0,0,False,True,False,False,0,10,0,0,False,False,False,False,False,False,1030,161,6,Figure-text,CTX198901592,440,LINE_T
9078510,0.15,0,1,0,0,False,True,False,False,0,14,0,0,True,False,False,False,False,False,1423,696,6,Figure-text,CTX198901592,458,TEXT_T
8680672,0.13,0,1,0,0,False,True,False,False,0,12,0,0,True,False,False,False,False,False,910,904,6,Figure-text,CTX198901592,461,TEXT_T
4413696,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,3120,1406,5,Gallery,CTX199001666,5,TEXT_HW
8971380,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,828,620,2,Form-figure,CTX199104201,2,LINE_P
9168146,0.01,0,1,0,0,False,True,False,False,0,1,0,0,True,True,False,False,False,False,871,881,6,Figure-text,CTX199104202,1,LINE_T
2224640,0,0,0,0,0,False,False,False,False,0,0,0,0,True,False,False,False,False,False,186,249,3,Table,CTX199200461,8,TEXT_HW
9097880,0.03,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,771,753,6,Figure-text,CTX199200937,1,LINE_T
8927723,0.14,0,1,0,0,False,True,False,False,0,3,0,0,True,False,False,False,False,False,956,754,6,Figure-text,CTX199201349,1,LINE_T
8856948,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,882,919,5,Gallery,CTX199300585,1,LINE_T
8755965,0.05,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,890,883,6,Figure-text,CTX199400561,1,LINE_T
8994150,0.88,0,0.2,0.8,0,False,True,True,False,0,3,2,0,True,False,False,False,True,False,1204,1050,5,Gallery,CTX199400568,1,LINE_T
8733798,0.74,0,0.11,0.89,0,False,True,True,False,0,2,2,0,True,False,False,False,True,False,1022,754,5,Gallery,CTX199400623,1,LINE_T
9004270,0.49,0,0.19,0.81,0,False,True,True,False,0,1,1,0,True,False,False,False,False,False,1187,786,5,Gallery,CTX199400628,1,LINE_T
9004270,0.49,0,0.19,0.81,0,False,True,True,False,0,2,1,0,True,False,False,False,False,False,1207,829,5,Gallery,CTX199400632,1,LINE_T
9051030,0.37,0,0.2,0.8,0,False,True,True,False,0,1,1,0,False,False,False,False,False,False,1334,697,5,Gallery,CTX199404299,1,LINE_T
8702320,0.11,0,1,0,0,False,True,False,False,0,1,0,0,True,False,False,False,False,False,681,754,6,Figure-text,CTX199404786,1,LINE_T
8723946,0.77,0,0.09,0.91,0,False,True,True,True,0,3,2,1,True,False,False,False,True,False,1400,923,5,Gallery,CTX199406790,1,LINE_T
8879115,0.85,0,0.17,0.82,0,False,True,True,True,0,5,2,1,True,False,False,False,True,False,1400,1076,5,Gallery,CTX199407135,1,LINE_T
8762166,0.75,0,0.07,0.93,0,False,True,True,False,0,2,2,0,False,False,False,False,True,False,1100,707,5,Gallery,CTX199407145,1,LINE_T
8775669,0.91,0,0.23,0.77,0,False,True,True,False,0,4,2,0,True,False,False,False,True,False,1234,986,5,Gallery,CTX199407360,1,LINE_T
5433164,0,0,0,0,0,False,False,False,False,0,0,0,0,True,True,False,False,False,False,288,205,3,Table,CTX199500117,1,TEXT_HW
17402900,0.64,0,0.17,0.83,0,False,True,True,False,0,4,2,0,True,True,False,False,True,False,516,37056,5,Gallery,CTX199501167,1,LINE_T
8746113,0.07,0,1,0,0,False,True,False,False,0,6,0,0,True,False,False,False,False,False,1222,918,6,Figure-text,CTX199501243,1,LINE_T
8785521,0.69,0,0.37,0.63,0,False,True,True,False,0,4,1,0,True,False,False,False,False,False,1277,1334,6,Figure-text,CTX199501564,1,LINE_T
8723946,0.52,0,0.42,0.58,0,False,True,True,False,0,3,1,0,False,False,False,False,False,False,2832,1013,6,Figure-text,CTX199501777,1,LINE_T
8984030,0.88,0,0.2,0.8,0,False,True,True,False,0,2,2,0,True,False,False,False,True,False,3134,1353,5,Gallery,CTX199503525,1,LINE_T
8732514,0.22,0,0.99,0,0.01,False,True,False,True,0,7,0,1,True,False,False,False,False,False,1685,1037,4,Text-body,CTX199504983,1,LINE_T
8784405,0.09,0,1,0,0,False,True,False,False,0,8,0,0,True,False,False,False,False,False,670,638,6,Figure-text,CTX199600654,1,LINE_T
8971380,0.05,0,1,0,0,False,True,False,False,0,2,0,0,True,False,False,False,False,False,800,655,6,Figure-text,CTX199600684,1,LINE_T
17650000,0.37,0,0.35,0.65,0,False,True,True,False,0,3,1,0,True,True,False,False,False,False,2874,22519,5,Gallery,CTX199603203,1,LINE_T
8746113,0.01,0,1,0,0,False,True,False,False,0,2,0,0,True,False,False,False,False,False,862,572,6,Figure-text,CTX199603908,1,LINE_HW
9017932,0.71,0,0.02,0.98,0,False,True,True,False,0,2,2,0,True,True,False,False,True,False,2785,4307,5,Gallery,CTX199604118,1,LINE_HW
37782675,0.71,0,0.01,0.99,0,False,True,True,True,0,1,2,1,False,True,False,False,True,False,2721,3970,5,Gallery,CTX199604924A,3,LINE_P
37782675,0.71,0,0.01,0.99,0,False,True,True,False,0,2,2,0,False,True,False,False,True,False,3333,4047,5,Gallery,CTX199604924A,43,LINE_P
37736100,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,3470,3923,5,Gallery,CTX199604924A,46,LINE_P
37677764,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,3842,4503,5,Gallery,CTX199604924A,53,LINE_P
37782675,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,3312,4518,5,Gallery,CTX199604924A,69,LINE_P
37736100,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,3728,4518,5,Gallery,CTX199604924A,79,LINE_P
37782675,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,3765,4755,5,Gallery,CTX199604924A,109,LINE_P
37848384,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,2946,3854,5,Gallery,CTX199604924A,115,LINE_P
37782675,0.7,0,0,1,0,False,True,True,False,0,1,2,0,False,True,False,False,True,False,3258,4033,5,Gallery,CTX199604924A,129,LINE_P
37724267,0.7,0,0,1,0,False,True,True,False,0,1,2,0,False,True,False,False,True,False,3260,4114,5,Gallery,CTX199604924A,141,LINE_P
37782675,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,3727,4692,5,Gallery,CTX199604924A,149,LINE_P
9028116,0.01,0,1,0,0,False,True,False,False,0,1,0,0,True,True,False,False,False,False,794,709,6,Figure-text,CTX199700830,1,LINE_HW
8705829,0.22,0,1,0,0,False,True,False,False,0,27,0,0,True,False,False,False,False,False,863,713,4,Text-body,CTX199805567,200,TEXT_T
8705829,0.13,0,1,0,0,False,True,False,False,0,26,0,0,True,False,False,False,False,False,483,267,1,Form,CTX199805567,219,TEXT_T
8705829,0.12,0,1,0,0,False,True,False,False,0,19,0,0,True,False,False,False,False,False,662,561,6,Figure-text,CTX199805567,230,TEXT_T
8705829,0.14,0,1,0,0,False,True,False,False,0,20,0,0,True,False,False,False,False,False,532,501,6,Figure-text,CTX199805567,234,TEXT_T
8705829,0.04,0,1,0,0,False,True,False,False,0,6,0,0,True,False,False,False,False,False,383,365,1,Form,CTX199805567,238,TEXT_T
8705829,0.01,0,1,0,0,False,True,False,False,0,6,0,0,False,True,False,False,False,False,261,110,4,Text-body,CTX199805567,242,LINE_T
8705829,0,0,0,0,0,False,False,False,False,0,0,0,0,False,False,False,False,False,False,56,27,11,Empty-text,CTX199805567,246,LINE_T
8705829,0,0,1,0,0,False,True,False,False,0,2,0,0,False,False,False,False,False,False,201,53,4,Text-body,CTX199805567,251,LINE_T
8705829,0,0,1,0,0,False,True,False,False,0,2,0,0,False,False,False,False,False,False,198,67,4,Text-body,CTX199805567,253,LINE_T
8705829,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,172,39,3,Table,CTX199805567,261,LINE_T
8705829,0.19,0,0.03,0.97,0,False,True,True,False,0,4,1,0,False,False,False,False,False,False,338,169,10,Neither,CTX199805567,275,LINE_T
8705829,0.01,0,1,0,0,False,True,False,False,0,10,0,0,False,False,False,False,False,False,349,116,4,Text-body,CTX199805567,276,LINE_T
8705829,0.28,0,1,0,0,False,True,False,False,0,27,0,0,True,False,False,False,False,False,845,831,4,Text-body,CTX199805567,305,TEXT_T
8705829,0.15,0,1,0,0,False,True,False,False,0,16,0,0,True,False,False,False,False,False,800,611,6,Figure-text,CTX199805567,311,LINE_T
8705829,0.28,0,1,0,0,False,True,False,False,0,27,0,0,True,False,False,False,False,False,969,710,4,Text-body,CTX199805567,325,TEXT_T
8705829,0.28,0,1,0,0,False,True,False,False,0,29,0,0,True,False,False,False,False,False,849,633,4,Text-body,CTX199805567,326,TEXT_T
8705829,0.29,0,1,0,0,False,True,False,False,0,30,0,0,True,True,False,False,False,False,938,887,4,Text-body,CTX199805567,337,TEXT_T
8705829,0.28,0,1,0,0,False,True,False,False,0,28,0,0,True,False,False,False,False,False,982,726,4,Text-body,CTX199805567,340,TEXT_T
8705829,0.28,0,1,0,0,False,True,False,False,0,29,0,0,True,False,False,False,False,False,876,838,4,Text-body,CTX199805567,357,TEXT_T
8705829,0.29,0,1,0,0,False,True,False,False,0,30,0,0,True,False,False,False,False,False,926,837,4,Text-body,CTX199805567,358,TEXT_T
8705829,0.27,0,1,0,0,False,True,False,False,0,28,0,0,True,False,False,False,False,False,897,856,4,Text-body,CTX199805567,362,TEXT_T
8705829,0.27,0,1,0,0,False,True,False,False,0,26,0,0,True,False,False,False,False,False,750,826,4,Text-body,CTX199805567,363,TEXT_T
8705829,0.25,0,1,0,0,False,True,False,False,0,25,0,0,True,False,False,False,False,False,824,871,4,Text-body,CTX199805567,384,TEXT_T
8705829,0.24,0,1,0,0,False,True,False,False,0,26,0,0,True,False,False,False,False,False,954,790,4,Text-body,CTX199805567,387,TEXT_T
8705829,0.2,0,1,0,0,False,True,False,False,0,24,0,0,True,False,False,False,False,False,837,870,4,Text-body,CTX199805567,389,TEXT_T
8705829,0.2,0,1,0,0,False,True,False,False,0,20,0,0,True,False,False,False,False,False,718,624,4,Text-body,CTX199805567,391,TEXT_T
8705829,0.17,0,1,0,0,False,True,False,False,0,22,0,0,True,False,False,False,False,False,726,619,6,Figure-text,CTX199805567,417,TEXT_T
8705829,0.19,0,1,0,0,False,True,False,False,0,23,0,0,True,False,False,False,False,False,734,667,6,Figure-text,CTX199805567,418,TEXT_T
8705829,0.11,0,1,0,0,False,True,False,False,0,14,0,0,True,False,False,False,False,False,785,372,6,Figure-text,CTX199805567,468,TEXT_T
8705829,0.77,0,0.1,0.9,0,False,True,True,False,0,8,2,0,True,False,False,False,True,False,1184,410,5,Gallery,CTX199805567,484,TEXT_T
8705829,0.01,0,1,0,0,False,True,False,False,0,2,0,0,True,False,False,False,False,False,1136,389,6,Figure-text,CTX199805567,500,TEXT_T
8705829,0.02,0,1,0,0,False,True,False,False,0,1,0,0,False,False,False,False,False,False,248,97,4,Text-body,CTX199805567,534,LINE_P
8705829,0.01,0,1,0,0,False,True,False,False,0,1,0,0,False,False,False,False,False,False,280,99,4,Text-body,CTX199805567,541,LINE_P
8705829,0.01,0,1,0,0,False,True,False,False,0,1,0,0,False,False,False,False,False,False,179,59,4,Text-body,CTX199805567,563,LINE_P
8705829,0.01,0,1,0,0,False,True,False,False,0,1,0,0,False,False,False,False,False,False,137,361,4,Text-body,CTX199805567,564,LINE_P
8705829,0.7,0,0,1,0,False,True,True,False,0,1,2,0,True,False,False,False,True,False,1057,306,5,Gallery,CTX199805567,566,TEXT_T
8705829,0.01,0,1,0,0,False,True,False,False,0,2,0,0,False,False,False,False,False,False,364,138,4,Text-body,CTX199805567,568,TEXT_T
8705829,0,0,0,0,0,False,False,False,False,0,0,0,0,False,True,False,False,False,False,1137,368,5,Gallery,CTX199805567,569,TEXT_T
8705829,0.19,0,1,0,0,False,True,False,False,0,5,0,0,True,True,False,False,False,False,1404,367,6,Figure-text,CTX199805567,573,TEXT_T
